symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
002202.SZ,"Xinjiang Goldwind Science & Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 53189935104, 'fmt': '53.19B', 'longFmt': '53,189,935,104'}",7763367471,goldwind
300413.SZ,"Mango Excellent Media Co., Ltd.",EQUITY,CNY,china,"{'raw': 52417576960, 'fmt': '52.418B', 'longFmt': '52,417,576,960'}",7650637495,"mango,excellent"
600702.SS,"Shede Spirits Co., Ltd.",EQUITY,CNY,china,"{'raw': 52432912384, 'fmt': '52.433B', 'longFmt': '52,432,912,384'}",7652875786,shede
601838.SS,"Bank of Chengdu Co., Ltd.",EQUITY,CNY,china,"{'raw': 52230328320, 'fmt': '52.23B', 'longFmt': '52,230,328,320'}",7623307512,"bank,of,chengdu"
600348.SS,"Shan Xi Huayang Group New Energy Co.,Ltd.",EQUITY,CNY,china,"{'raw': 52068249600, 'fmt': '52.068B', 'longFmt': '52,068,249,600'}",7599651220,huayang
300496.SZ,"Thunder Software Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 52129112064, 'fmt': '52.129B', 'longFmt': '52,129,112,064'}",7608534436,"thunder,software"
002120.SZ,"YUNDA Holding Co., Ltd.",EQUITY,CNY,china,"{'raw': 52017635328, 'fmt': '52.018B', 'longFmt': '52,017,635,328'}",7592263785,yunda
600132.SS,"Chongqing Brewery Co., Ltd.",EQUITY,CNY,china,"{'raw': 51823616000, 'fmt': '51.824B', 'longFmt': '51,823,616,000'}",7563945583,"chongqing,brewery"
600383.SS,Gemdale Corporation,EQUITY,CNY,china,"{'raw': 51917668352, 'fmt': '51.918B', 'longFmt': '51,917,668,352'}",7577673047,gemdale
601360.SS,360 Security Technology Inc.,EQUITY,CNY,china,"{'raw': 51589496832, 'fmt': '51.589B', 'longFmt': '51,589,496,832'}",7529774585,"360,security"
600027.SS,Huadian Power International Corporation Limited,EQUITY,CNY,china,"{'raw': 51213172736, 'fmt': '51.213B', 'longFmt': '51,213,172,736'}",7474847986,"huadian,power"
603606.SS,"Ningbo Orient Wires & Cables Co.,Ltd.",EQUITY,CNY,china,"{'raw': 51626766336, 'fmt': '51.627B', 'longFmt': '51,626,766,336'}",7535214277,"ningbo,orient"
300207.SZ,"Sunwoda Electronic Co.,Ltd",EQUITY,CNY,china,"{'raw': 50768330752, 'fmt': '50.768B', 'longFmt': '50,768,330,752'}",7409920819,sunwoda
300724.SZ,Shenzhen S.C New Energy Technology Corporation,EQUITY,CNY,china,"{'raw': 50774847488, 'fmt': '50.775B', 'longFmt': '50,774,847,488'}",7410871973,"shenzhen,sc"
603613.SS,"Beijing United Information Technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 50573590528, 'fmt': '50.574B', 'longFmt': '50,573,590,528'}",7381497398,"beijing,united"
600918.SS,"Zhongtai Securities Co., Ltd.",EQUITY,CNY,china,"{'raw': 50661937152, 'fmt': '50.662B', 'longFmt': '50,661,937,152'}",7394392080,"zhongtai,securities"
688390.SS,"Jiangsu Goodwe Power Supply Technology Co., Ltd",EQUITY,CNY,china,"{'raw': 50511998976, 'fmt': '50.512B', 'longFmt': '50,511,998,976'}",7372507768,goodwe
600236.SS,"Guangxi Guiguan Electric PowerCo.,Ltd.",EQUITY,CNY,china,"{'raw': 50447233024, 'fmt': '50.447B', 'longFmt': '50,447,233,024'}",7363054816,guangxi
300782.SZ,Maxscend Microelectronics Company Limited,EQUITY,CNY,china,"{'raw': 50374852608, 'fmt': '50.375B', 'longFmt': '50,374,852,608'}",7352490491,maxscend
688122.SS,"Western Superconducting Technologies Co., Ltd.",EQUITY,CNY,china,"{'raw': 50293305344, 'fmt': '50.293B', 'longFmt': '50,293,305,344'}",7340588213,"western,superconducting"
600221.SS,"Hainan Airlines Holding Co., Ltd.",EQUITY,CNY,china,"{'raw': 50487103488, 'fmt': '50.487B', 'longFmt': '50,487,103,488'}",7368874133,"hainan,airlines"
600039.SS,"Sichuan Road & Bridge Co.,Ltd",EQUITY,CNY,china,"{'raw': 49827225600, 'fmt': '49.827B', 'longFmt': '49,827,225,600'}",7272561277,"sichuan,road"
000938.SZ,Unisplendour Corporation Limited,EQUITY,CNY,china,"{'raw': 49679593472, 'fmt': '49.68B', 'longFmt': '49,679,593,472'}",7251013545,unisplendour
688005.SS,"Ningbo Ronbay New Energy Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 49270996992, 'fmt': '49.271B', 'longFmt': '49,270,996,992'}",7191376612,ronbay
600023.SS,"Zhejiang Zheneng Electric Power Co., Ltd.",EQUITY,CNY,china,"{'raw': 48690507776, 'fmt': '48.691B', 'longFmt': '48,690,507,776'}",7106650976,zheneng
000408.SZ,Zangge Mining Company Limited,EQUITY,CNY,china,"{'raw': 48788185088, 'fmt': '48.788B', 'longFmt': '48,788,185,088'}",7120907524,zangge
002384.SZ,"Suzhou Dongshan Precision Manufacturing Co., Ltd.",EQUITY,CNY,china,"{'raw': 48474812416, 'fmt': '48.475B', 'longFmt': '48,474,812,416'}",7075169036,"suzhou,dongshan"
600096.SS,"Yunnan Yuntianhua Co., Ltd.",EQUITY,CNY,china,"{'raw': 48540934144, 'fmt': '48.541B', 'longFmt': '48,540,934,144'}",7084819870,yuntianhua
002841.SZ,Guangzhou Shiyuan Electronic Technology Company Limited,EQUITY,CNY,china,"{'raw': 48442785792, 'fmt': '48.443B', 'longFmt': '48,442,785,792'}",7070494571,"guangzhou,shiyuan"
002240.SZ,"Chengxin Lithium Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 48113459200, 'fmt': '48.113B', 'longFmt': '48,113,459,200'}",7022427520,chengxin
603486.SS,"Ecovacs Robotics Co., Ltd.",EQUITY,CNY,china,"{'raw': 48049217536, 'fmt': '48.049B', 'longFmt': '48,049,217,536'}",7013051091,ecovacs
688082.SS,"ACM Research (Shanghai), Inc.",EQUITY,CNY,china,"{'raw': 47218692096, 'fmt': '47.219B', 'longFmt': '47,218,692,096'}",6891831274,"acm,research"
688385.SS,Shanghai Fudan Microelectronics Group Company Limited,EQUITY,CNY,china,"{'raw': 47099174912, 'fmt': '47.099B', 'longFmt': '47,099,174,912'}",6874387075,fudan
002414.SZ,"Wuhan Guide Infrared Co., Ltd.",EQUITY,CNY,china,"{'raw': 47142334464, 'fmt': '47.142B', 'longFmt': '47,142,334,464'}",6880686452,"wuhan,guide"
000799.SZ,"Jiugui Liquor Co., Ltd.",EQUITY,CNY,china,"{'raw': 46578573312, 'fmt': '46.579B', 'longFmt': '46,578,573,312'}",6798402370,jiugui
603345.SS,"Anjoy Foods Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 46513496064, 'fmt': '46.513B', 'longFmt': '46,513,496,064'}",6788903983,anjoy
600362.SS,Jiangxi Copper Company Limited,EQUITY,CNY,china,"{'raw': 46377672704, 'fmt': '46.378B', 'longFmt': '46,377,672,704'}",6769079807,"jiangxi,copper"
300390.SZ,"Suzhou TA&A ultra clean technology Co.,Ltd.",EQUITY,CNY,china,"{'raw': 46136913920, 'fmt': '46.137B', 'longFmt': '46,136,913,920'}",6733939720,ta&a
000157.SZ,"Zoomlion Heavy Industry Science and Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 46048604160, 'fmt': '46.049B', 'longFmt': '46,048,604,160'}",6721050419,zoomlion
603605.SS,"Proya Cosmetics Co.,Ltd.",EQUITY,CNY,china,"{'raw': 46197252096, 'fmt': '46.197B', 'longFmt': '46,197,252,096'}",6742746413,proya
601155.SS,"Seazen Holdings Co., Ltd",EQUITY,CNY,china,"{'raw': 45821145088, 'fmt': '45.821B', 'longFmt': '45,821,145,088'}",6687851499,seazen
601991.SS,"Datang International Power Generation Co., Ltd.",EQUITY,CNY,china,"{'raw': 45852479488, 'fmt': '45.852B', 'longFmt': '45,852,479,488'}",6692424930,"datang,international"
600584.SS,"JCET Group Co., Ltd.",EQUITY,CNY,china,"{'raw': 44898045952, 'fmt': '44.898B', 'longFmt': '44,898,045,952'}",6553120036,"jcet,group"
002236.SZ,"Zhejiang Dahua Technology Co., Ltd.",EQUITY,CNY,china,"{'raw': 44842323968, 'fmt': '44.842B', 'longFmt': '44,842,323,968'}",6544987102,dahua
601021.SS,"Spring Airlines Co., Ltd.",EQUITY,CNY,china,"{'raw': 44833366016, 'fmt': '44.833B', 'longFmt': '44,833,366,016'}",6543679639,"spring,airlines"
002916.SZ,Shennan Circuit Company Limited,EQUITY,CNY,china,"{'raw': 44682108928, 'fmt': '44.682B', 'longFmt': '44,682,108,928'}",6521602824,shennan
